,address,ageLimit,area,avg,community,decoration,district,floor,street,sum,tag,title,type,url,years
250,永平西路777号,70年,120㎡,17083                    元/平,保利城1期,豪华装修,镇海,低层/共18层,骆驼,205万,"['新上房源', '1天前', '0人已浏览']",保利城 吾悦广场旁 豪华装修 超高性价比！单价才17000！,3室2厅2卫,http://nb.58.com/ershoufang/34116258410573x.shtml,2014年建
251,镇骆西路,70年,52㎡,10000                    元/平,镇海利时广场,毛坯,镇海,共4层,骆驼,52万,"['满两年', '新上房源', '1天前', '0人已浏览']",利时广场复式楼52平方售价52万,2室1厅1卫,http://nb.58.com/ershoufang/34115153635908x.shtml,2015年建
252,御水路,70年,131.7㎡,11161                    元/平,恒大山水城,精装修,镇海,高层/共18层,骆驼,147万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",恒大山水城东苑有房产证 看房方便 精装修 高层,3室2厅2卫,http://nb.58.com/ershoufang/34114779317190x.shtml,2016年建
253,御水路,70年,114㎡,9649                    元/平,九龙家苑一期,简单装修,镇海,高层/共6层,骆驼,110万,"['满两年', '新上房源', '1天前', '0人已浏览']",九龙家苑一期，114平简装110万，可落户直接过户无营业税,3室2厅1卫,http://nb.58.com/ershoufang/34114546600781x.shtml,2013年建
254,通园北路199号,70年,90㎡,16666                    元/平,小骆花园,精装修,镇海,中层/共6层,骆驼,150万,"['满二唯一', '05-14', '0人已浏览']",小骆90平精装好楼层抢到就是赚到 物超所值,3室2厅1卫,http://nb.58.com/ershoufang/34087143981882x.shtml,2014年建
255,骆西路1号,40年,74㎡,9189                    元/平,利时爱丁堡,毛坯,镇海,中层/共12层,骆驼,68万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",宁波镇海 幸福时代4.5米层高140平 房房有窗 有天燃气,3室2厅2卫,http://nb.58.com/ershoufang/34108392897995x.shtml,2017年建
256,骆西路1号,40年,55㎡,10018                    元/平,利时爱丁堡,简单装修,镇海,高层/共17层,骆驼,55.1万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",镇海核心区奢华高端现房复式 户型好高品质价格 配套齐全,3室2厅2卫,http://nb.58.com/ershoufang/34106140873285x.shtml,2015年建
257,河角路29号,70年,124㎡,18951                    元/平,景城花苑,豪华装修,镇海,中层/共18层,骆驼,235万,"['满两年', '新上房源', '2天前', '0人已浏览']",景城花苑124平，豪装！家具家电全送！无税！低于市场价！,3室2厅2卫,http://nb.58.com/ershoufang/34105510073386x.shtml,2015年建
258,永平西路333号,70年,113㎡,19646                    元/平,保利城3期,豪华装修,镇海,中层/共18层,骆驼,222万,"['满两年', '新上房源', '2天前', '0人已浏览']",保利城经典三房东首套豪华装修113平只要222万楼层佳无营业,3室2厅1卫,http://nb.58.com/ershoufang/34104583404205x.shtml,2014年建
259,御水路,70年,110㎡,11363                    元/平,恒大山水城,精装修,镇海,高层/共18层,骆驼,125万,"['唯一住房', '新上房源', '2天前', '0人已浏览']",恒大山水城精装3 送家具家电 急卖 急卖 急卖 懂行的老板来,3室2厅1卫,http://nb.58.com/ershoufang/34103453241658x.shtml,2015年建
260,"骆兴西路,近西大河北路",70年,151㎡,11390                    元/平,骆兴家园一期,精装修,镇海,共5层,骆驼,172万,"['满二唯一', '05-10', '0人已浏览']",镇海骆兴家园一期4室2厅,4室2厅2卫,http://nb.58.com/ershoufang/34037728521161x.shtml,2017年建
261,永平西路555号,70年,109㎡,21100                    元/平,保利城2期,豪华装修,镇海,高层/共18层,骆驼,230万,"['满两年', '新上房源', '57分钟前', '0人已浏览']",保利城2期 豪装109平230万 无税 楼层好 家具家电送,3室2厅1卫,http://nb.58.com/ershoufang/34127314032333x.shtml,2014年建
262,金悦路68号,70年,135㎡,13333                    元/平,银亿海悦花苑,精装修,镇海,低层/共18层,骆驼,180万,"['新上房源', '1小时前', '0人已浏览']",海悦花苑135平精装修房东急卖175有税也可12月满两年过户,3室2厅2卫,http://nb.58.com/ershoufang/34103708954313x.shtml,2012年建
263,永平西路777号,70年,138㎡,18840                    元/平,保利城1期,豪华装修,镇海,高层/共17层,骆驼,260万,"['满两年', '新上房源', '1小时前', '0人已浏览']",保利城138平方豪装260万急抛了，拎包入住,3室2厅2卫,http://nb.58.com/ershoufang/34126470443946x.shtml,2014年建
264,骆西路1号,40年,95㎡,10105                    元/平,利时爱丁堡,毛坯,镇海,低层/共17层,骆驼,96万,"['满五唯一', '新上房源', '2小时前', '0人已浏览']","镇海 利时幸福时代5室2厅2卫,不限购,不限贷",5室2厅2卫,http://nb.58.com/ershoufang/34126634470833x.shtml,2015年建
265,慈海南路557号,40年,40㎡,12250                    元/平,上城印象,精装修,镇海,高层/共21层,骆驼,49万,"['新上房源', '2小时前', '0人已浏览']",真心便宜！又有地铁！又是精装修！自带3万方商业广场环境优美！,1室1厅1卫,http://nb.58.com/ershoufang/34126598400577x.shtml,2016年建
266,金悦路67号,70年,121㎡,11570                    元/平,金邑华庭,毛坯,镇海,高层/共12层,骆驼,140万,"['满二唯一', '新上房源', '2小时前', '0人已浏览']",金邑华庭！开发商直售 仅此一套 70年户型方正落户读书方便,3室2厅2卫,http://nb.58.com/ershoufang/34117861822145x.shtml,2016年建
267,永平西路777号,70年,105㎡,18571                    元/平,保利城1期,毛坯,镇海,高层/共18层,骆驼,195万,"['满两年', '新上房源', '2小时前', '0人已浏览']",保利城105平方采光视野好！送车位！无税！只要195万！,3室2厅1卫,http://nb.58.com/ershoufang/34126393933117x.shtml,2014年建
268,金华北路238号,70年,192㎡,13020                    元/平,金邑水岸,精装修,镇海,高层/共9层,骆驼,250万,"['满两年', '新上房源', '2小时前', '0人已浏览']",金邑水岸192平方精装250万急抛了，拎包入住,4室2厅2卫,http://nb.58.com/ershoufang/34126383712458x.shtml,2008年建
269,永平西路777号,70年,110㎡,19090                    元/平,保利城1期,精装修,镇海,中层/共11层,骆驼,210万,"['满二唯一', '新上房源', '3小时前', '0人已浏览']",保利城110平三室精装修黄 金楼层，无营业税,3室2厅2卫,http://nb.58.com/ershoufang/34126370405326x.shtml,2014年建
270,慈海南路557号,40年,60㎡,11333                    元/平,上城印象,豪华装修,镇海,高层/共21层,骆驼,68万,"['唯一住房', '新上房源', '2天前', '0人已浏览']",上城印象火爆认筹中！豪华精装修，年回 报率7个点,2室1厅1卫,http://nb.58.com/ershoufang/34098325595049x.shtml,2016年建
271,"骆兴西路,近东邑北路",70年,80㎡,16500                    元/平,骆兴家园二期,精装修,镇海,中层/共6层,骆驼,132万,"['满五唯一', '新上房源', '3小时前', '0人已浏览']",骆兴家园2期80平精装修！南北通！真实照片！总高6楼的3楼,2室2厅1卫,http://nb.58.com/ershoufang/34126150892101x.shtml,2010年建
272,郎官路288号,70年,74㎡,8108                    元/平,开元九龙湖畔,毛坯,镇海,中层/共18层,骆驼,60万,"['满五唯一', '新上房源', '3小时前', '0人已浏览']",开元九龙湖畔 现房 可落户74平 赠送16平米,3室2厅1卫,http://nb.58.com/ershoufang/34126178810795x.shtml,2015年建
273,金华北路238号,70年,193㎡,13108                    元/平,金邑水岸,豪华装修,镇海,高层/共9层,骆驼,253万,"['新上房源', '21小时前', '0人已浏览']",电梯顶加阁 豪华装花70万 位置优越,5室3厅2卫,http://nb.58.com/ershoufang/34117674176206x.shtml,2010年建
274,通园北路199号,70年,119㎡,14453                    元/平,小骆花园,精装修,镇海,中层/共11层,骆驼,172万,"['满二唯一', '05-14', '0人已浏览']",小骆花园 精装全新未入住 119平 172万,3室2厅2卫,http://nb.58.com/ershoufang/34083976335686x.shtml,2010年建
275,金悦路67号,70年,122㎡,11311                    元/平,金邑华庭,毛坯,镇海,低层/共12层,骆驼,138万,"['新上房源', '4小时前', '0人已浏览']",镇海金邑华庭122平毛坯现房3室2厅2卫,3室2厅2卫,http://nb.58.com/ershoufang/34125773590967x.shtml,2017年建
276,慈海南路,70年,51㎡,12941                    元/平,万宝公馆,精装修,镇海,中层/共23层,骆驼,66万,"['新上房源', '4小时前', '0人已浏览']",此房抢手，好房子已经不多了，能落户，不占学籍，拎包入住，值。,1室1厅1卫,http://nb.58.com/ershoufang/34125758713029x.shtml,2016年建
277,骆兴西路304号,70年,224㎡,15000                    元/平,华丰星城,豪华装修,镇海,共4层,骆驼,336万,"['满两年', '新上房源', '1天前', '0人已浏览']",华丰星城连体别墅224平方豪华装修336万送大花园,5室3厅3卫,http://nb.58.com/ershoufang/34115542249914x.shtml,2007年建
278,"镇海大道,慈海南路",70年,135㎡,19259                    元/平,绿城桂花园,豪华装修,镇海,中层/共9层,骆驼,260万,"['05-14', '0人已浏览']",绿城桂花园135平豪华装修，260万,3室2厅2卫,http://nb.58.com/ershoufang/34081562057524x.shtml,2008年建
279,金华北路238号,70年,193㎡,12953                    元/平,金邑水岸,豪华装修,镇海,高层/共9层,骆驼,250万,"['新上房源', '4小时前', '0人已浏览']",金邑水岸193平方250万急抛豪装拎包入住,4室2厅2卫,http://nb.58.com/ershoufang/34125716889001x.shtml,2008年建
280,三五路396号,70年,89㎡,16853                    元/平,银亿海尚广场,简单装修,镇海,低层/共18层,骆驼,150万,"['满两年', '05-08', '0人已浏览']",海尚广场89平150万,3室2厅1卫,http://nb.58.com/ershoufang/34016218108482x.shtml,2013年建
281,慈海南路557号,40年,60㎡,10833                    元/平,上城印象,豪华装修,镇海,高层/共21层,骆驼,65万,"['新上房源', '14小时前', '0人已浏览']",镇海新城（包租包管理）豪华公寓,2室1厅1卫,http://nb.58.com/ershoufang/34120890989097x.shtml,2017年建
282,骆兴西路304号,70年,151㎡,11589                    元/平,华丰星城,毛坯,镇海,中层/共6层,骆驼,175万,"['满五年', '新上房源', '18小时前', '0人已浏览']",华丰星城151平175W！真实存在！房东急售！毛坯,4室2厅2卫,http://nb.58.com/ershoufang/34119397683772x.shtml,2007年建
283,永平西路777号,70年,138㎡,18260                    元/平,保利城1期,豪华装修,镇海,低层/共17层,骆驼,252万,"['05-14', '0人已浏览']",保利城138平豪华装修读尚志中学和新城小学，急售,3室2厅2卫,http://nb.58.com/ershoufang/34084667602604x.shtml,2015年建
284,骆西路1号,40年,55㎡,9272                    元/平,利时爱丁堡,毛坯,镇海,高层/共17层,骆驼,51万,"['新上房源', '22小时前', '0人已浏览']",利时爱丁堡平层复式现房，配套成熟，总价低,1室1厅1卫,http://nb.58.com/ershoufang/34117191619902x.shtml,2017年建
285,永平西路333号,70年,113㎡,19469                    元/平,保利城3期,豪华装修,镇海,高层/共25层,骆驼,220万,"['新上房源', '1天前', '0人已浏览']",保利城3期 楼层佳送40万豪装20万家具 镇海小学分校,3室2厅1卫,http://nb.58.com/ershoufang/34116405296951x.shtml,2013年建
286,永平西路777号,70年,120㎡,17083                    元/平,保利城1期,豪华装修,镇海,低层/共18层,骆驼,205万,"['新上房源', '1天前', '0人已浏览']",保利城 吾悦广场旁 豪华装修 超高性价比！单价才17000！,3室2厅2卫,http://nb.58.com/ershoufang/34116258410573x.shtml,2014年建
287,镇骆西路,70年,52㎡,10000                    元/平,镇海利时广场,毛坯,镇海,共4层,骆驼,52万,"['满两年', '新上房源', '1天前', '0人已浏览']",利时广场复式楼52平方售价52万,2室1厅1卫,http://nb.58.com/ershoufang/34115153635908x.shtml,2015年建
288,御水路,70年,131.7㎡,11161                    元/平,恒大山水城,精装修,镇海,高层/共18层,骆驼,147万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",恒大山水城东苑有房产证 看房方便 精装修 高层,3室2厅2卫,http://nb.58.com/ershoufang/34114779317190x.shtml,2016年建
289,御水路,70年,114㎡,9649                    元/平,九龙家苑一期,简单装修,镇海,高层/共6层,骆驼,110万,"['满两年', '新上房源', '1天前', '0人已浏览']",九龙家苑一期，114平简装110万，可落户直接过户无营业税,3室2厅1卫,http://nb.58.com/ershoufang/34114546600781x.shtml,2013年建
290,通园北路199号,70年,90㎡,16666                    元/平,小骆花园,精装修,镇海,中层/共6层,骆驼,150万,"['满二唯一', '05-14', '0人已浏览']",小骆90平精装好楼层抢到就是赚到 物超所值,3室2厅1卫,http://nb.58.com/ershoufang/34087143981882x.shtml,2014年建
291,骆西路1号,40年,74㎡,9189                    元/平,利时爱丁堡,毛坯,镇海,中层/共12层,骆驼,68万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",宁波镇海 幸福时代4.5米层高140平 房房有窗 有天燃气,3室2厅2卫,http://nb.58.com/ershoufang/34108392897995x.shtml,2017年建
292,骆西路1号,40年,55㎡,10018                    元/平,利时爱丁堡,简单装修,镇海,高层/共17层,骆驼,55.1万,"['满二唯一', '新上房源', '1天前', '0人已浏览']",镇海核心区奢华高端现房复式 户型好高品质价格 配套齐全,3室2厅2卫,http://nb.58.com/ershoufang/34106140873285x.shtml,2015年建
293,河角路29号,70年,124㎡,18951                    元/平,景城花苑,豪华装修,镇海,中层/共18层,骆驼,235万,"['满两年', '新上房源', '2天前', '0人已浏览']",景城花苑124平，豪装！家具家电全送！无税！低于市场价！,3室2厅2卫,http://nb.58.com/ershoufang/34105510073386x.shtml,2015年建
294,永平西路333号,70年,113㎡,19646                    元/平,保利城3期,豪华装修,镇海,中层/共18层,骆驼,222万,"['满两年', '新上房源', '2天前', '0人已浏览']",保利城经典三房东首套豪华装修113平只要222万楼层佳无营业,3室2厅1卫,http://nb.58.com/ershoufang/34104583404205x.shtml,2014年建
295,御水路,70年,110㎡,11363                    元/平,恒大山水城,精装修,镇海,高层/共18层,骆驼,125万,"['唯一住房', '新上房源', '2天前', '0人已浏览']",恒大山水城精装3 送家具家电 急卖 急卖 急卖 懂行的老板来,3室2厅1卫,http://nb.58.com/ershoufang/34103453241658x.shtml,2015年建
296,"骆兴西路,近西大河北路",70年,151㎡,11390                    元/平,骆兴家园一期,精装修,镇海,共5层,骆驼,172万,"['满二唯一', '05-10', '0人已浏览']",镇海骆兴家园一期4室2厅,4室2厅2卫,http://nb.58.com/ershoufang/34037728521161x.shtml,2017年建
